360098,204.25,1,,,,210.8,6.55,all,37.94614304,251.9543449
15779654-P,0,1,,,,0,0,,,
15793369-P,0,1,,,,0.79,0.79,,,
15798251-P,1628,,1,,,1708.07,80.07,,,
15832732-G,7,1,,,,58.02,51.02,,,
15842612-G,23,1,,,,101.33,78.33,,,
15842952-P,79,1,,,,149.21,70.21,,,
15862381-G,33,1,,,,36.36,3.36,,,
15867239-G,11,1,,,,11.13,0.13,,,
15868710-G,652,1,,,,623.07,-28.93,,,
15898370-P,10,1,,,,9.54,-0.46,,,
15916593-P,0,1,,,,0,0,,,
15932588-P,85,,,,1,,,,,
15945343-G,29,1,,,,24.84,-4.16,,,
15945638-G,0,1,,,,0,0,,,
15945956-P,6,1,,,,63.38,57.38,,,
15948046-G,0,1,,,,5.96,5.96,,,
15951709-G,65,1,,,,61.79,-3.21,,,
15952315-G,275,1,,,,2081.59,1806.59,,,
15952520-P,0,1,,,,0,0,,,
15956044-P,429,,1,,,470.08,41.08,,,
15960562-P,77,1,,,,82.45,5.45,,,
15967938-G,0,1,,,,1.79,1.79,,,
15998444-G,44,1,,,,44.11,0.11,,,
16000161-P,0,1,,,,0.79,0.79,,,
16002838-P,542,,1,,,2893.6,2351.6,,,
16003659-P,0,1,,,,0,0,,,
16004107-P,0,1,,,,76.29,76.29,,,
16026474-G,0,1,,,,0,0,,,
16028696-G,69,1,,,,69.14,0.14,,,
16034187-G,193,1,,,,181.4,-11.6,,,
16049244-G,0,1,,,,0,0,,,
16049471-G,239,1,,,,224.91,-14.09,,,
16056987-G,1,1,,,,45.7,44.7,,,
16059146-P,0,1,,,,0,0,,,
16059157-G,219,1,,,,212.59,-6.41,,,
16059191-P,0,1,,,,41.52,41.52,,,
16059613-G,0,1,,,,0,0,,,
16059657-G,7,1,,,,8.15,1.15,,,
16059771-G,39,1,,,,37.35,-1.65,,,
16059828-P,686,,1,,,686.64,0.64,,,
16059975-P,32,1,,,,29.8,-2.2,,,
16061511-P,240,1,,,,233.25,-6.75,,,
16066878-G,0,1,,,,0,0,,,
16071015-G,214,1,,,,302.79,88.79,,,
16071184-P,195,1,,,,191.73,-3.27,,,
16071468-P,0,1,,,,10.53,10.53,,,
16071606-G,0,1,,,,5.36,5.36,,,
16071651-P,0,1,,,,0,0,,,
16071775-G,0,1,,,,4.97,4.97,,,
16071980-P,0,1,,,,0,0,,,
16074376-G,176,1,,,,170.67,-5.33,,,
16091013-P,4,1,,,,2.98,-1.02,,,
16091386-P,114,1,,,,107.29,-6.71,,,
16096881-G,288,1,,,,1370.51,1082.51,,,
16114151-P,1,1,,,,20.27,19.27,,,
16134228-P,0,1,,,,0,0,,,
16136553-G,0,1,,,,0,0,,,
16140673-P,0,1,,,,0,0,,,
16155310-P,446,,1,,,484.79,38.79,,,
16169361-P,1269,,,1,,1087.78,-181.22,,,
16170459-G,103,1,,,,101.73,-1.27,,,
16176026-P,207,1,,,,203.05,-3.95,,,
16176037-P,68,,1,,,117.62,49.62,,,
16176117-P,0,1,,,,0,0,,,
16176388-P,20,,1,,,18.68,-1.32,,,
16176479-G,129,1,,,,126.96,-2.04,,,
16176504-P,0,1,,,,5.56,5.56,,,
16176571-P,15,,1,,,13.91,-1.09,,,
16176673-P,153,1,,,,246.56,93.56,,,
16176797-G,0,1,,,,0,0,,,
16176833-P,0,1,,,,0,0,,,
16182255-P,0,1,,,,0.6,0.6,,,
16184035-P,422,,1,,,428.56,6.56,,,
16185141-G,0,1,,,,0,0,,,
16185152-G,0,1,,,,0,0,,,
16185185-G,0,1,,,,0,0,,,
16185276-P,25,,1,,,28.81,3.81,,,
16185629-G,0,1,,,,0,0,,,
16185710-P,50,,1,,,48.28,-1.72,,,
16188208-P,0,1,,,,0.2,0.2,,,
16192237-G,4,1,,,,3.18,-0.82,,,
16194335-P,0,1,,,,0,0,,,
16194517-P,704,,1,,,677.31,-26.69,,,
16194686-G,0,1,,,,18.08,18.08,,,
16194788-G,559,,1,,,543.99,-15.01,,,
16194915-G,39,,1,,,42.92,3.92,,,
16194937-P,16,,1,,,16.49,0.49,,,
16195009-P,0,1,,,,0,0,,,
16198144-P,19,,1,,,20.86,1.86,,,
16198177-G,109,1,,,,107.88,-1.12,,,
16198315-P,0,1,,,,0,0,,,
16198382-P,4,1,,,,4.37,0.37,,,
16198393-G,312,1,,,,298.62,-13.38,,,
16198757-G,0,1,,,,1.59,1.59,,,
16198768-G,111,1,,,,102.72,-8.28,,,
16198826-P,174,1,,,,170.47,-3.53,,,
16199512-P,0,1,,,,85.43,85.43,,,
16205064-P,0,1,,,,0,0,,,
16205393-G,0,1,,,,0,0,,,
16205519-P,0,1,,,,0,0,,,
16205939-P,0,1,,,,0.2,0.2,,,
16221480-P,95,,1,,,90,-5,,,
16236605-P,0,1,,,,0.2,0.2,,,
16242663-G,6,1,,,,5.96,-0.04,,,
16251095-G,0,1,,,,30.6,30.6,,,
16254641-P,79,,1,,,77.49,-1.51,,,
16263835-G,7,1,,,,5.17,-1.83,,,
16285204-G,0,1,,,,102.72,102.72,,,
16285339-G,947,,,,1,,,,,
16285362-G,0,1,,,,0,0,,,
16285873-G,0,1,,,,0,0,,,
16287528-P,0,1,,,,0,0,,,
16291013-P,0,1,,,,0,0,,,
16291080-P,30,,1,,,27.62,-2.38,,,
16291104-P,0,1,,,,0,0,,,
16291284-P,0,1,,,,0,0,,,
16291422-G,44,,1,,,43.71,-0.29,,,
16291433-G,1535,,,1,,1440.44,-94.56,,,
16291524-P,0,1,,,,0,0,,,
16291604-P,36,,1,,,33.58,-2.42,,,
16291784-P,65,,1,,,59.41,-5.59,,,
16292538-P,27,,1,,,24.24,-2.76,,,
16294705-P,96,,1,,,90.2,-5.8,,,
16294965-P,0,1,,,,0,0,,,
16300268-G,476,,1,,,466.31,-9.69,,,
16301067-P,14,,1,,,13.51,-0.49,,,
16301830-G,0,1,,,,25.23,25.23,,,
16301932-G,0,1,,,,0,0,,,
16316839-P,0,1,,,,0,0,,,
16320777-P,1228,,,1,,1375.48,147.48,,,
16349067-G,9,1,,,,308.55,299.55,,,
16350279-P,0,1,,,,0,0,,,
16358988-P,29,,1,,,27.22,-1.78,,,
16379763-P,81,,1,,,578.56,497.56,,,
16383112-P,0,1,,,,0,0,,,
16383225-P,70,,1,,,62.78,-7.22,,,
16383281-G,49,,1,,,48.68,-0.32,,,
16383292-P,2,1,,,,266.83,264.83,,,
16383338-P,9,1,,,,7.75,-1.25,,,
16383430-P,0,1,,,,0,0,,,
16383510-G,103,1,,,,98.94,-4.06,,,
16383861-P,19,,1,,,17.88,-1.12,,,
16384911-G,0,1,,,,42.92,42.92,,,
16385141-G,0,1,,,,13.51,13.51,,,
16385210-G,894,,1,,,898.04,4.04,,,
16385312-P,0,1,,,,56.62,56.62,,,
16385390-P,53,,1,,,62.19,9.19,,,
16385425-P,148,1,,,,143.65,-4.35,,,
16385447-P,856,,,1,,856.92,0.92,,,
16386235-G,0,1,,,,0,0,,,
16386257-P,169,1,,,,165.1,-3.9,,,
16386860-P,0,1,,,,0,0,,,
16386882-G,398,1,,,,390.61,-7.39,,,
16386917-P,0,1,,,,0,0,,,
16386995-P,0,1,,,,0,0,,,
16401415-P,1,1,,,,6.16,5.16,,,
16401460-P,42,,1,,,39.34,-2.66,,,
16401891-P,0,1,,,,2.19,2.19,,,
16411668-P,4908,,,,1,,,,,
16426054-G,0,1,,,,0,0,,,
16455666-G,4,1,,,,14.5,10.5,,,
16468465-P,0,1,,,,0,0,,,
16468625-G,337,1,,,,325.64,-11.36,,,
16470067-P,0,1,,,,0.6,0.6,,,
16470625-P,3,1,,,,5.17,2.17,,,
16470658-G,221,1,,,,253.32,32.32,,,
16470681-G,9,1,,,,10.13,1.13,,,
16470749-P,0,1,,,,0,0,,,
16470841-G,0,1,,,,0,0,,,
16470921-P,0,1,,,,0,0,,,
16470932-P,328,,1,,,315.31,-12.69,,,
16470998-P,0,1,,,,0.4,0.4,,,
16472303-P,1,1,,,,2.38,1.38,,,
16472381-P,11,,1,,,11.13,0.13,,,
16472461-P,0,1,,,,0,0,,,
16472698-P,0,1,,,,9.34,9.34,,,
16472734-G,90,,1,,,91.79,1.79,,,
16472858-P,0,1,,,,0,0,,,
16472870-P,0,1,,,,0,0,,,
16477513-P,53,,1,,,82.65,29.65,,,
16477864-P,217,,1,,,196.3,-20.7,,,
16480061-P,0,1,,,,0,0,,,
16480129-P,0,1,,,,3.97,3.97,,,
16480232-P,65,,1,,,61.19,-3.81,,,
16480345-P,9,,1,,,7.95,-1.05,,,
16480389-P,369,,1,,,346.7,-22.3,,,
16480481-P,0,1,,,,0,0,,,
16480583-P,788,,,1,,801.09,13.09,,,
16480663-P,0,1,,,,4.37,4.37,,,
16480685-P,104,,1,,,95.96,-8.04,,,
16480732-P,4,,1,,,84.84,80.84,,,
16480743-G,0,1,,,,0,0,,,
16480856-P,300,,1,,,286.9,-13.1,,,
16480903-G,107,,1,,,98.94,-8.06,,,
16482409-G,0,1,,,,0,0,,,
16485500-G,0,1,,,,0,0,,,
16503756-P,81,,1,,,84.04,3.04,,,
16508831-G,212,,1,,,204.05,-7.95,,,
16509583-P,14,,,1,,13.51,-0.49,,,
16518971-G,0,1,,,,183.18,183.18,,,
16544528-P,303,,1,,,312.73,9.73,,,
16550462-P,9,,,,1,,,,,
16563012-P,4,,1,,,4.17,0.17,,,
16563192-G,0,1,,,,16.09,16.09,,,
16563589-P,0,1,,,,0,0,,,
16563921-P,0,1,,,,0,0,,,
16563943-P,0,1,,,,0.6,0.6,,,
16566146-G,0,1,,,,0.79,0.79,,,
16573118-P,8,,1,,,421.6,413.6,,,
16573298-G,0,1,,,,0.2,0.2,,,
16573583-P,0,1,,,,15.1,15.1,,,
16573594-P,0,1,,,,4.57,4.57,,,
16573607-P,0,1,,,,0,0,,,
16573618-G,4,,1,,,50.66,46.66,,,
16573629-P,0,1,,,,0,0,,,
16574586-P,4,,1,,,4.17,0.17,,,
16574666-P,0,1,,,,0.4,0.4,,,
16575158-P,3,,1,,,8.54,5.54,,,
16575512-G,27,,,1,,26.23,-0.77,,,
16575523-G,19,,,1,,17.88,-1.12,,,
16575589-G,0,1,,,,0,0,,,
16579398-G,0,1,,,,0,0,,,
16579741-P,10,,1,,,10.53,0.53,,,
16593230-P,433,,,1,,412.66,-20.34,,,
16639706-G,0,1,,,,0,0,,,
16654378-G,148,,1,,,141.86,-6.14,,,
16659624-G,0,1,,,,0,0,,,
16662581-G,28,,,1,,24.24,-3.76,,,
16669139-P,0,1,,,,0,0,,,
16691115-G,0,1,,,,0,0,,,
16704920-G,360,,1,,,379.28,19.28,,,
16712699-G,24,,,1,,23.84,-0.16,,,
16729650-P,0,1,,,,0,0,,,
16732119-P,0,1,,,,0.2,0.2,,,
16733521-G,0,1,,,,0,0,,,
16747174-P,2,,,,1,,,,,
16787421-G,0,1,,,,0,0,,,
16787512-P,58,,,1,,54.44,-3.56,,,
16796751-P,144,,1,,,139.67,-4.33,,,
16797947-G,21,,,1,,18.28,-2.72,,,
16819866-P,2,,1,,,1.99,-0.01,,,
16822110-G,127,,1,,,122.19,-4.81,,,
16822212-P,0,1,,,,0,0,,,
16822223-P,71,,,1,,83.45,12.45,,,
16822665-P,4,,1,,,4.17,0.17,,,
16822892-P,11,,,1,,10.13,-0.87,,,
16835511-P,84,,,1,,80.66,-3.34,,,
16855213-P,0,1,,,,1.59,1.59,,,
16855304-P,244,,1,,,236.63,-7.37,,,
16855360-P,0,,1,,,0,0,,,
16855531-P,0,,1,,,555.12,555.12,,,
16855553-P,423,,,,1,,,,,
16855962-P,318,,1,,,329.41,11.41,,,
16855995-P,208,,1,,,275.37,67.37,,,
16860030-P,358,,1,,,322.06,-35.94,,,
16860267-P,356,,1,,,359.42,3.42,,,
16860518-P,191,,1,,,178.22,-12.78,,,
16860734-P,112,,1,,,107.09,-4.91,,,
16927052-G,0,,1,,,0,0,,,
16927325-P,0,,1,,,0,0,,,
16927336-P,91,,,1,,80.66,-10.34,,,
16927449-P,0,,1,,,0,0,,,
16927825-P,0,,1,,,0,0,,,
16929218-P,2,,1,,,2.78,0.78,,,
16929230-P,0,,1,,,0,0,,,
16929489-P,0,,1,,,13.11,13.11,,,
16932006-P,76,,,1,,66.16,-9.84,,,
16932211-G,110,,1,,,101.53,-8.47,,,
16932313-P,229,,1,,,213.38,-15.62,,,
16932437-P,425,,,1,,408.69,-16.31,,,
16932448-P,1413,,,1,,1213.55,-199.45,,,
16932459-P,0,,1,,,0,0,,,
16949078-G,33,,,1,,29.6,-3.4,,,
16954839-G,1,,,1,,0.79,-0.21,,,
16957496-G,1558,,,1,,1437.27,-120.73,,,
16960273-G,0,,1,,,7.95,7.95,,,
16982857-G,0,,1,,,0,0,,,
16985834-G,0,,1,,,0,0,,,
16995918-P,52,,,1,,44.11,-7.89,,,
17017093-G,1615,,,1,,1529.26,-85.74,,,
17017742-P,0,,1,,,0,0,,,
17017902-G,7,,,1,,5.76,-1.24,,,
17020110-G,0,,1,,,0,0,,,
17021099-P,248,,,1,,164.11,-83.89,,,
17021113-P,0,,1,,,0,0,,,
17021124-P,0,,1,,,0,0,,,
17021420-P,0,,1,,,19.27,19.27,,,
17021680-P,0,,1,,,0,0,,,
17052174-G,6,,,1,,6.36,0.36,,,
17052641-G,131,,,1,,123.38,-7.62,,,
17061415-G,0,,1,,,0,0,,,
17064016-G,254,,,1,,253.52,-0.48,,,
17064050-G,140,,,1,,129.34,-10.66,,,
17064083-G,0,,1,,,0,0,,,
17064107-G,0,,1,,,0,0,,,
17064141-G,23,,,1,,30.2,7.2,,,
17064232-G,0,,1,,,1.19,1.19,,,
17064367-G,0,,1,,,0.99,0.99,,,
17064425-G,0,,1,,,0,0,,,
17064447-G,28,,,1,,42.72,14.72,,,
17064469-G,0,,1,,,0,0,,,
17064470-G,118,,,1,,115.63,-2.37,,,
17064492-G,0,,1,,,0.4,0.4,,,
17064505-G,0,,1,,,0.2,0.2,,,
17064561-G,0,,1,,,0,0,,,
17064572-G,0,,1,,,0,0,,,
17064594-G,12,,,1,,8.15,-3.85,,,
17064618-G,0,,1,,,0,0,,,
17064629-G,0,,1,,,0,0,,,
17064890-G,0,,1,,,0,0,,,
17064958-G,0,,1,,,0,0,,,
17064981-G,11,,,1,,9.93,-1.07,,,
17064992-G,43,,,1,,114.44,71.44,,,
17071055-G,343,,,1,,331.4,-11.6,,,
17071066-G,0,,1,,,0.2,0.2,,,
17071099-G,704,,,1,,704.13,0.13,,,
17071248-G,56,,,1,,51.86,-4.14,,,
17071351-G,0,,1,,,0,0,,,
17071362-G,3,,,1,,10.13,7.13,,,
17071464-G,0,,1,,,2.58,2.58,,,
17071588-G,0,,1,,,0.6,0.6,,,
17071599-G,0,,1,,,0,0,,,
17071771-G,0,,1,,,0,0,,,
17071782-G,268,,,1,,251.93,-16.07,,,
17071793-G,0,,1,,,0,0,,,
17071806-G,306,,,1,,298.42,-7.58,,,
17071817-G,0,,1,,,46.49,46.49,,,
17071851-G,0,,1,,,3.18,3.18,,,
17071862-G,0,,1,,,0,0,,,
17071884-G,0,,1,,,37.95,37.95,,,
17071895-G,0,,1,,,0.2,0.2,,,
17071919-G,26,,,1,,55.23,29.23,,,
17071964-G,0,,1,,,0,0,,,
17073697-G,161,,,1,,158.95,-2.05,,,
17082176-G,71,,,1,,65.37,-5.63,,,
17082256-G,306,,,1,,289.28,-16.72,,,
17082303-P,0,,1,,,8.54,8.54,,,
17082369-P,628,,,1,,596.24,-31.76,,,
17082370-G,29,,,1,,24.44,-4.56,,,
17082552-G,0,,1,,,0,0,,,
17082687-P,277,,,1,,267.23,-9.77,,,
17082905-G,163,,,1,,161.93,-1.07,,,
17083055-G,0,,1,,,14.9,14.9,,,
17083088-G,0,,1,,,134.31,134.31,,,
17083135-G,0,,1,,,2.58,2.58,,,
17083146-G,0,,1,,,1.19,1.19,,,
17083157-G,0,,1,,,0,0,,,
17083168-G,0,,1,,,78.88,78.88,,,
17083179-G,46,,,1,,64.97,18.97,,,
17083180-G,0,,1,,,1.79,1.79,,,
17083191-G,0,,1,,,0.6,0.6,,,
17083500-G,0,,1,,,0,0,,,
17083679-G,0,,1,,,0.2,0.2,,,
17083759-G,0,,1,,,0.6,0.6,,,
17083919-G,104,,,1,,102.72,-1.28,,,
17094494-P,0,,1,,,0,0,,,
17100388-G,181,,,1,,168.28,-12.72,,,
17118648-G,1,,,1,,1.99,0.99,,,
17129021-G,0,,,1,,0,0,,,
17129032-G,0,,,1,,0,0,,,
17129065-G,236,,,1,,225.5,-10.5,,,
17129087-G,0,,,1,,0,0,,,
17129123-G,0,,,1,,3.38,3.38,,,
17129134-G,0,,,1,,0,0,,,
17129316-G,504,,,1,,486.37,-17.63,,,
17129418-G,224,,,1,,277.16,53.16,,,
17129429-G,0,,,1,,284.71,284.71,多標支氣管,,
17129430-G,1072,,,1,,1288.85,216.85,,,
17129565-G,0,,,1,,0.4,0.4,,,
17129576-G,262,,,1,,268.42,6.42,,,
17129645-G,0,,,1,,0.2,0.2,,,
17129656-G,0,,,1,,0.2,0.2,,,
17129690-G,0,,,1,,0,0,,,
17129703-G,3,,,1,,17.48,14.48,,,
17129769-G,0,,,1,,0,0,,,
17129827-G,0,,,1,,6.76,6.76,,,
17129838-G,0,,,1,,0,0,,,
17131065-G,0,,,1,,8.34,8.34,,,
17131087-G,3,,,,1,,,,,
17131098-G,42,,,1,,40.53,-1.47,,,
17131112-G,0,,,1,,0,0,,,
17131134-G,61,,,1,,58.02,-2.98,,,
17131145-G,155,,,1,,146.03,-8.97,,,
17131178-G,0,,,1,,155.57,155.57,,,
17131247-G,0,,,1,,112.85,112.85,,,
17131316-G,0,,,1,,0,0,,,
17131430-G,0,,,1,,74.7,74.7,,,
17131441-G,0,,,1,,0,0,,,
17131623-G,18,,,1,,14.5,-3.5,,,
17131656-G,0,,,1,,0,0,,,
17131747-G,2,,,1,,16.89,14.89,,,
17131781-G,0,,,1,,0,0,,,
17131838-G,0,,,1,,1.19,1.19,,,
17131872-G,0,,,1,,29.8,29.8,,,
17131883-G,42,,,1,,59.41,17.41,,,
17131929-G,792,,,1,,741.08,-50.92,,,
17133005-G,0,,,1,,0,0,,,
17133027-G,229,,,1,,220.54,-8.46,,,
17133083-G,145,,,1,,167.09,22.09,,,
17133094-G,0,,,1,,110.27,110.27,,,
17133221-G,3,,,1,,282.33,279.33,多標降主動脈,,
17133323-G,0,,,1,,0,0,,,
17133378-G,0,,,1,,0,0,,,
17133414-G,0,,,1,,0,0,,,
17133425-G,510,,,,1,,,,,
17133469-G,1060,,,1,,1086,26,,,
17133607-G,0,,,1,,85.43,85.43,,,
17133663-G,3,,,1,,2.98,-0.02,,,
17133674-G,87,,,1,,84.04,-2.96,,,
17133721-G,0,,,1,,0.2,0.2,,,
17133743-G,779,,,1,,775.26,-3.74,,,
17133798-G,0,,,1,,0,0,,,
17133834-G,20,,,1,,22.05,2.05,,,
17133856-G,126,,,1,,118.02,-7.98,,,
17133878-G,0,,,1,,4.37,4.37,,,
17133903-G,484,,,1,,485.58,1.58,,,
17133914-G,0,,,1,,255.31,255.31,多標支氣管,,
17133947-G,0,,,1,,0,0,,,
17134382-G,199,,,1,,188.35,-10.65,,,
17137052-G,0,,,1,,11.13,11.13,,,
17137096-G,28,,,1,,26.62,-1.38,,,
17137143-G,0,,,1,,22.25,22.25,,,
17137187-G,0,,,1,,11.52,11.52,,,
17137245-G,0,,,1,,43.31,43.31,,,
17137267-G,172,,,1,,169.48,-2.52,,,
17137347-G,0,,,1,,0.6,0.6,,,
17137358-G,5,,,1,,3.58,-1.42,,,
17137449-G,0,,,1,,2.19,2.19,,,
17137507-G,126,,,1,,119.01,-6.99,,,
17137687-G,0,,,1,,0,0,,,
17137723-G,0,,,1,,0,0,,,
17137734-G,0,,,1,,1.19,1.19,,,
17137745-G,0,,,1,,2.19,2.19,,,
17137789-G,0,,,1,,0,0,,,
17137949-G,0,,,1,,0,0,,,
17140113-G,29,,,1,,27.42,-1.58,,,
17140168-G,0,,,1,,34.97,34.97,,,
17140179-G,0,,,1,,0,0,,,
17140204-G,326,,,1,,311.53,-14.47,,,
17140215-G,8,,,1,,5.76,-2.24,,,
17140271-G,0,,,1,,0,0,,,
17140419-G,0,,,1,,40.33,40.33,,,
17140420-G,149,,,1,,142.65,-6.35,,,
17140533-G,0,,,1,,1.99,1.99,,,
17140544-G,2,,,1,,2.98,0.98,,,
17140602-G,0,,,1,,5.56,5.56,,,
17140613-G,0,,,1,,4.37,4.37,,,
17140680-G,0,,,1,,18.68,18.68,,,
17140862-G,0,,,1,,10.33,10.33,,,
17140908-G,958,,,1,,956.06,-1.94,,,
17140920-G,10,,,1,,9.34,-0.66,,,
17152715-G,0,,,1,,76.49,76.49,,,
17158520-G,619,,,1,,580.95,-38.05,,,
17173136-G,0,,,1,,3.97,3.97,,,
17209222-G,60,,,1,,59.6,-0.4,,,
17222627-G,9,,,1,,261.82,252.82,多標起始瓣膜,,
17228125-G,0,,,1,,0.4,0.4,,,
17228136-G,0,,,1,,0,0,,,
17228578-G,11,,,1,,62.19,51.19,,,
17228614-G,117,,,1,,159.14,42.14,,,
17228874-G,0,,,1,,0,0,,,
17229184-G,0,,,1,,2.78,2.78,,,
17229195-G,0,,,1,,0,0,,,
17229286-G,0,,,1,,0.2,0.2,,,
17229311-G,0,,,1,,1.19,1.19,,,
17229424-G,61,,,1,,80.86,19.86,,,
17229515-G,571,,,1,,557.5,-13.5,,,
17229639-G,0,,,1,,0,0,,,
17229753-G,117,,,1,,180.2,63.2,,,
17229833-G,5,,,1,,4.37,-0.63,,,
17229844-G,1559,,,1,,1505.02,-53.98,,,
17229855-G,57,,,1,,58.81,1.81,,,
17229979-G,0,,,1,,0,0,,,
17235017-G,7,,,1,,6.76,-0.24,,,
17235200-G,139,,,1,,131.13,-7.87,,,
17235766-G,42,,,1,,47.48,5.48,,,
17238312-G,46,,,1,,41.33,-4.67,,,
17238367-G,1,,,1,,0.79,-0.21,,,
17238458-G,178,,,1,,168.68,-9.32,,,
17238470-G,2,,,1,,41.92,39.92,,,
17238481-G,17,,,1,,16.69,-0.31,,,
17238516-G,0,,,1,,0,0,,,
17238561-G,192,,,1,,199.28,7.28,,,
17238630-G,0,,,1,,4.97,4.97,,,
17240685-G,0,,,1,,26.42,26.42,,,
17241100-G,0,,,1,,0,0,,,
17241122-G,119,,,1,,127.75,8.75,,,
17241177-G,0,,,1,,0.6,0.6,,,
17241202-G,0,,,1,,0,0,,,
17241213-G,0,,,1,,60.4,60.4,,,
17241224-G,1,,,1,,211,210,"多標起始瓣膜, 支氣管",,
17241246-G,38,,,1,,303.98,265.98,多標支氣管,,
17241291-G,0,,,1,,0,0,,,
17241393-G,0,,,1,,52.05,52.05,,,
17241406-G,0,,,,1,,,,,
17241417-G,105,,,1,,101.33,-3.67,,,
17241451-G,0,,,1,,0,0,,,
17241520-G,30,,,1,,57.22,27.22,,,
17241611-G,454,,,1,,435.71,-18.29,,,
17241677-G,0,,,1,,0,0,,,
17241780-G,0,,,1,,0,0,,,
17241791-G,24,,,1,,22.45,-1.55,,,
17241804-G,0,,,1,,0,0,,,
17241860-G,0,,,1,,1.99,1.99,,,
17241871-G,16,,,1,,14.7,-1.3,,,
17241940-G,651,,,1,,633.8,-17.2,,,
17241962-G,0,,,1,,5.96,5.96,,,
17242023-G,0,,,1,,0,0,,,
17242034-G,146,,,1,,135.5,-10.5,,,
17242045-G,247,,,1,,216.56,-30.44,,,
17242169-G,0,,,1,,0,0,,,
17242205-G,0,,,1,,0,0,,,
17242272-G,0,,,1,,0,0,,,
17242283-G,0,,,1,,0.2,0.2,,,
17242294-G,0,,,1,,0,0,,,
17242318-G,0,,,1,,28.41,28.41,,,
17242329-G,155,,,1,,148.61,-6.39,,,
17242374-G,0,,,1,,10.33,10.33,,,
17242385-G,0,,,1,,0.4,0.4,,,
17242409-G,15,,,1,,19.47,4.47,,,
17242578-G,0,,,1,,0.6,0.6,,,
17242670-G,0,,,1,,1.39,1.39,,,
17242829-G,0,,,1,,1.19,1.19,,,
17242932-G,0,,,1,,0,0,,,
17247788-G,0,,,1,,9.34,9.34,,,
17273493-G,8,,,1,,7.15,-0.85,,,
17303230-G,25,,,1,,38.94,13.94,,,
17309396-G,111,,,1,,139.47,28.47,,,
17318295-G,0,,,,1,,,,,
17339025-G,0,,,1,,0,0,,,
17351278-G,20,,,1,,165.9,145.9,,,
17360724-G,0,,,1,,0,0,,,
17361125-G,178,,,1,,170.87,-7.13,,,
17366120-G,29,,,1,,61.59,32.59,,,
17391898-G,0,,,1,,0,0,,,
17415531-G,0,,,1,,0,0,,,
17415575-G,1,,,1,,1.39,0.39,,,
17415586-G,1,,,1,,5.76,4.76,,,
17415791-G,22,,,1,,20.66,-1.34,,,
17437499-G,27,,,1,,38.94,11.94,,,
17437604-G,0,,,1,,0,0,,,
17437615-G,0,,,1,,0.4,0.4,,,
17437784-G,80,,,1,,75.7,-4.3,,,
17437999-G,0,,,1,,0,0,,,
17457544-G,1612,,,1,,1541.77,-70.23,,,
17461200-G,0,,,1,,0,0,,,
